,team,conference,tempo_adj,off_eff_adj,def_eff_adj,Off-eFG%,Off-TO%,Off-OR%,Off-FTRate,Def-eFG%,Def-TO%,Def-OR%,Def-FTRate,EffHgt,C-Hgt,Bench,Continuity,Experience,3P%,FT%,3PA%,SOS
85,Fairfield,MAAC,0.44720496894409933,0.33913043478260874,0.7131367292225201,0.2530120481927711,0.23809523809523803,0.44628099173553715,0.12549019607843137,0.6838235294117649,0.5703703703703704,0.5423728813559323,0.40988372093023256,0.4666666666666667,0.45333333333333337,0.595679012345679,0.321285140562249,0.48351648351648346,0.3609022556390977,0.6008403361344539,0.5285285285285284,0.17113665389527458
86,Fairleigh Dickinson,NEC,0.6397515527950306,0.3413043478260869,0.6246648793565686,0.42168674698795217,0.3650793650793652,0.33471074380165267,0.388235294117647,0.4485294117647056,0.5259259259259261,0.5988700564971752,0.39244186046511625,0.18333333333333335,0.13333333333333336,0.3333333333333333,0.5153949129852744,0.27197802197802196,0.4135338345864663,0.5252100840336138,0.6246246246246248,0.12388250319284799
87,Florida,SEC,0.670807453416149,0.9999999999999998,0.13136729222520138,0.7771084337349397,0.19841269841269848,0.8388429752066117,0.40784313725490207,0.06617647058823506,0.4814814814814814,0.4180790960451979,0.4680232558139536,0.7333333333333334,0.6000000000000001,0.48148148148148157,0.7188755020080322,0.6648351648351647,0.6616541353383458,0.53781512605042,0.6876876876876878,0.8381226053639848
88,Florida A&M,SWAC,0.5155279503105588,0.41086956521739126,0.7426273458445043,0.5120481927710845,0.6507936507936508,0.40909090909090906,0.5686274509803921,0.5147058823529411,0.36296296296296293,0.5932203389830508,0.6686046511627906,0.5833333333333334,0.52,0.6419753086419755,0.36412315930388217,0.20879120879120877,0.518796992481203,0.5210084033613449,0.7777777777777779,0.17943805874840357
89,Florida Atlantic,Amer,0.6149068322981366,0.6456521739130434,0.5469168900804293,0.668674698795181,0.30158730158730174,0.5330578512396694,0.43137254901960786,0.3897058823529411,0.41481481481481497,0.576271186440678,0.47674418604651164,0.6833333333333333,0.6666666666666667,0.5987654320987656,0.037483266398929044,0.5494505494505494,0.6165413533834587,0.46638655462184886,0.5885885885885886,0.4578544061302682
90,Florida Gulf Coast,ASun,0.3975155279503104,0.5543478260869563,0.5710455764075069,0.7108433734939759,0.2936507936507936,0.5041322314049587,0.03529411764705892,0.4485294117647056,0.28148148148148167,0.2881355932203391,0.3662790697674419,0.30000000000000004,0.25333333333333335,0.4197530864197531,0.48326639892904955,0.596153846153846,0.6766917293233083,0.4369747899159666,0.5315315315315314,0.256066411238825
91,Florida St.,ACC,0.6645962732919255,0.5695652173913042,0.3431635388739944,0.5180722891566267,0.39682539682539686,0.49173553719008256,0.6745098039215685,0.30147058823529393,0.6370370370370371,0.5875706214689267,0.5988372093023255,0.8,0.6533333333333333,0.7067901234567902,0.3493975903614458,0.3681318681318681,0.37593984962406024,0.5336134453781516,0.3903903903903905,0.5842911877394636
92,Fordham,A10,0.6645962732919255,0.5173913043478262,0.6487935656836461,0.3975903614457832,0.46825396825396803,0.5661157024793387,0.41960784313725474,0.617647058823529,0.45925925925925926,0.5197740112994351,0.6482558139534884,0.3666666666666667,0.32,0.5586419753086422,0.6613119143239625,0.5164835164835164,0.3984962406015038,0.5588235294117649,0.6246246246246248,0.4329501915708812
93,Fresno St.,MWC,0.7267080745341614,0.3956521739130434,0.5630026809651474,0.24096385542168708,0.4206349206349208,0.3801652892561983,0.556862745098039,0.7058823529411762,0.5555555555555556,0.7118644067796611,0.19186046511627913,0.6666666666666667,0.5866666666666667,0.5185185185185186,0.1539491298527443,0.11538461538461536,0.3458646616541352,0.4285714285714288,0.4384384384384383,0.5667305236270753
94,Furman,SC,0.44099378881987583,0.5869565217391306,0.5308310991957104,0.6927710843373496,0.3571428571428571,0.5041322314049587,0.5176470588235293,0.3529411764705883,0.4444444444444444,0.536723163841808,0.35174418604651164,0.6666666666666667,0.6133333333333334,0.4876543209876543,0.5957161981258366,0.3379120879120879,0.6992481203007519,0.44537815126050395,0.9219219219219219,0.3279054916985952
95,Gardner Webb,BSth,0.6273291925465845,0.4434782608695651,0.6327077747989276,0.5903614457831323,0.6507936507936508,0.6446280991735537,0.5490196078431373,0.5588235294117645,0.31851851851851865,0.49717514124293793,0.5901162790697676,0.31666666666666665,0.3066666666666667,0.521604938271605,0.38420348058902276,0.48351648351648346,0.47368421052631593,0.4285714285714288,0.3723723723723724,0.3045977011494253
96,George Mason,A10,0.3540372670807459,0.5086956521739132,0.21715817694369965,0.5662650602409638,0.5952380952380952,0.5909090909090909,0.7647058823529411,0.04411764705882337,0.6222222222222222,0.4350282485875707,0.4244186046511628,0.5333333333333333,0.45333333333333337,0.5925925925925926,0.4966532797858099,0.7774725274725274,0.6466165413533833,0.5252100840336138,0.45345345345345334,0.4169859514687101
97,George Washington,A10,0.49068322981366475,0.5521739130434782,0.42359249329758697,0.5120481927710845,0.4523809523809522,0.5909090909090909,0.7294117647058822,0.2941176470588234,0.6592592592592592,0.6384180790960454,0.28488372093023256,0.5666666666666667,0.5466666666666666,0.5709876543209877,0.4511378848728247,0.45329670329670324,0.3458646616541352,0.47058823529411775,0.6366366366366367,0.3132183908045977
98,Georgetown,BE,0.5838509316770191,0.558695652173913,0.3217158176943702,0.5,0.3650793650793652,0.5702479338842975,0.14117647058823524,0.36764705882352944,0.6740740740740743,0.423728813559322,0.3604651162790698,0.7,0.56,0.39506172839506176,0.2730923694779116,0.48901098901098894,0.3834586466165413,0.4873949579831933,0.5015015015015014,0.5804597701149425
99,Georgia,SEC,0.47204968944099424,0.7130434782608697,0.227882037533512,0.6265060240963858,0.5079365079365078,0.7561983471074379,0.6901960784313723,0.20588235294117663,0.5555555555555556,0.5875706214689267,0.39244186046511625,0.7166666666666667,0.6133333333333334,0.5462962962962963,0.38420348058902276,0.510989010989011,0.511278195488722,0.5336134453781516,0.48348348348348336,0.8132183908045978
100,Georgia Southern,SB,0.658385093167702,0.4347826086956521,0.5924932975871311,0.5120481927710845,0.5158730158730159,0.6239669421487603,0.16862745098039222,0.4191176470588234,0.585185185185185,0.6666666666666667,0.7645348837209303,0.48333333333333334,0.3466666666666667,0.771604938271605,0.4819277108433735,0.3461538461538461,0.5864661654135337,0.25630252100840334,0.7087087087087087,0.21839080459770113
101,Georgia St.,SB,0.6273291925465845,0.5173913043478262,0.7265415549597853,0.5,0.3412698412698413,0.599173553719008,0.45490196078431366,0.49264705882352944,0.18518518518518523,0.5932203389830508,0.27325581395348847,0.55,0.45333333333333337,0.22222222222222227,0.21954484605087013,0.478021978021978,0.5789473684210527,0.40756302521008436,0.3783783783783783,0.26947637292464877
102,Georgia Tech,ACC,0.6024844720496896,0.5456521739130438,0.34852546916890104,0.5,0.38888888888888873,0.5247933884297521,0.3529411764705881,0.3235294117647056,0.37777777777777777,0.4067796610169492,0.3372093023255815,0.5833333333333334,0.45333333333333337,0.4567901234567901,0.37349397590361444,0.5219780219780219,0.5563909774436091,0.403361344537815,0.4654654654654655,0.5849297573435505
103,Gonzaga,WCC,0.7080745341614909,0.8913043478260867,0.23592493297587147,0.8192771084337354,0.05555555555555547,0.6157024793388429,0.3411764705882352,0.2279411764705883,0.5703703703703704,0.28248587570621475,0.34011627906976755,0.5666666666666667,0.4666666666666667,0.5432098765432098,0.9410977242302543,0.8186813186813185,0.5789473684210527,0.8865546218487395,0.3843843843843844,0.601213282247765
104,Grambling St.,SWAC,0.31055900621118004,0.27391304347826106,0.5790884718498659,0.31325301204819267,0.5317460317460317,0.35123966942148754,0.5058823529411764,0.36029411764705843,0.577777777777778,0.5480225988700567,0.41860465116279083,0.5,0.4,0.6080246913580247,0.4591700133868808,0.24450549450549447,0.3984962406015038,0.5840336134453787,0.4294294294294294,0.1162196679438059
105,Grand Canyon,WAC,0.7826086956521738,0.5478260869565219,0.3512064343163539,0.5481927710843375,0.46825396825396803,0.6074380165289256,0.8509803921568626,0.19117647058823506,0.7481481481481482,0.41242937853107353,0.4447674418604653,0.55,0.4266666666666667,0.4969135802469136,0.7777777777777778,0.7197802197802198,0.3684210526315792,0.6092436974789917,0.3873873873873874,0.2669220945083014
106,Green Bay,Horz,0.6273291925465845,0.3934782608695653,0.7855227882037532,0.5301204819277108,0.4365079365079364,0.024793388429751873,0.580392156862745,0.7647058823529407,0.3037037037037038,0.5932203389830508,0.5377906976744187,0.13333333333333336,0.14666666666666672,0.7376543209876545,0.4738955823293172,0.32417582417582413,0.47368421052631593,0.8193277310924372,0.7657657657657659,0.3355683269476373
107,Hampton,CAA,0.4161490683229818,0.4586956521739134,0.544235924932976,0.32530120481927716,0.2777777777777778,0.6694214876033057,0.3137254901960784,0.6029411764705883,0.6148148148148149,0.41242937853107353,0.7761627906976745,0.33333333333333337,0.24000000000000002,0.7253086419753088,0.15796519410977244,0.5027472527472527,0.4285714285714284,0.4957983193277311,0.48048048048048053,0.29565772669220947
108,Harvard,Ivy,0.4161490683229818,0.40434782608695685,0.5737265415549602,0.5120481927710845,0.4285714285714285,0.2892561983471075,0.08627450980392148,0.5735294117647061,0.5333333333333332,0.5480225988700567,0.2238372093023257,0.1166666666666667,0.053333333333333344,0.32716049382716056,0.5261044176706827,0.3571428571428571,0.3984962406015038,0.7815126050420167,0.5765765765765767,0.3030012771392082
109,Hawaii,BW,0.43478260869565233,0.44565217391304324,0.544235924932976,0.5120481927710845,0.6507936507936508,0.5413223140495868,0.6941176470588233,0.36764705882352944,0.19259259259259265,0.19774011299435035,0.48837209302325596,0.6666666666666667,0.48000000000000004,0.8240740740740742,0.33467202141900937,0.434065934065934,0.32330827067669166,0.6470588235294121,0.5045045045045045,0.34897828863346103
110,High Point,BSth,0.47204968944099424,0.7804347826086959,0.5790884718498659,0.8614457831325302,0.2222222222222222,0.6694214876033057,0.603921568627451,0.34558823529411775,0.4444444444444444,0.4802259887005649,0.5639534883720929,0.5666666666666667,0.5866666666666667,0.7191358024691359,0.7068273092369477,0.651098901098901,0.744360902255639,0.7310924369747904,0.5495495495495495,0.20178799489144317
111,Hofstra,CAA,0.29813664596273304,0.3326086956521743,0.3994638069705094,0.4096385542168677,0.404761904761905,0.3305785123966941,0.1215686274509804,0.11029411764705888,0.4370370370370369,0.4067796610169492,0.6133720930232558,0.3666666666666667,0.4,0.6203703703703707,0.2971887550200803,0.3846153846153845,0.48872180451127845,0.4957983193277311,0.6486486486486487,0.2765006385696041
112,Holy Cross,PL,0.44720496894409933,0.4173913043478261,0.7560321715817695,0.6626506024096388,0.4206349206349208,0.22314049586776852,0.0,0.6691176470588234,0.22222222222222232,0.30508474576271194,0.247093023255814,0.18333333333333335,0.12,0.38271604938271614,0.6251673360107095,0.31318681318681313,0.8872180451127818,0.5336134453781516,0.6486486486486487,0.1756066411238825
113,Houston,B12,0.16149068322981375,0.8826086956521741,0.008042895442359033,0.6385542168674703,0.16666666666666663,0.7561983471074379,0.23529411764705888,0.03676470588235281,0.8296296296296295,0.4463276836158192,0.5,0.35000000000000003,0.21333333333333337,0.484567901234568,0.8995983935742973,0.7280219780219779,0.9849624060150375,0.634453781512605,0.4144144144144144,0.8138569604086845
114,Houston Christian,Slnd,0.3664596273291929,0.389130434782609,0.6058981233243967,0.42168674698795217,0.4365079365079364,0.33884297520661144,0.3254901960784313,0.6029411764705883,0.548148148148148,0.5988700564971752,0.36337209302325585,0.08333333333333331,0.0,0.484567901234568,0.12583668005354753,0.228021978021978,0.43609022556390986,0.4117647058823528,0.6996996996996998,0.29118773946360155
115,Howard,MEAC,0.6894409937888204,0.4586956521739134,0.7882037533512065,0.6867469879518073,0.6904761904761904,0.4628099173553718,0.5294117647058825,0.5808823529411762,0.4444444444444444,0.7005649717514122,0.6976744186046511,0.31666666666666665,0.25333333333333335,0.26851851851851855,0.4149933065595716,0.49450549450549447,0.744360902255639,0.7142857142857144,0.5315315315315314,0.16283524904214558
116,IU Indy,Horz,0.3726708074534164,0.5847826086956525,0.9490616621983916,0.5,0.25396825396825384,0.5289256198347106,0.46666666666666656,0.9264705882352939,0.40000000000000013,0.6892655367231639,0.5290697674418605,0.23333333333333334,0.16000000000000003,0.25000000000000006,0.0,0.07142857142857142,0.7593984962406015,0.6638655462184873,0.7987987987987988,0.26181353767560667
117,Idaho,BSky,0.45962732919254723,0.5369565217391303,0.7828418230563003,0.5843373493975901,0.4285714285714285,0.458677685950413,0.44705882352941173,0.7058823529411762,0.3407407407407408,0.5593220338983051,0.5465116279069768,0.35000000000000003,0.2666666666666667,0.5833333333333335,0.44979919678714864,0.19780219780219777,0.6015037593984967,0.7184873949579833,0.8168168168168168,0.2921455938697318
118,Idaho St.,BSky,0.44720496894409933,0.5065217391304351,0.5951742627345844,0.34337349397590344,0.30158730158730174,0.8471074380165288,0.47843137254901946,0.7132352941176472,0.548148148148148,0.2542372881355932,0.45930232558139544,0.5,0.5066666666666667,0.2623456790123458,0.3025435073627845,0.18406593406593405,0.33834586466165417,0.6428571428571428,0.4774774774774775,0.25734355044699875
119,Illinois,B10,0.7763975155279503,0.8478260869565217,0.28418230563002655,0.6144578313253013,0.261904761904762,0.7520661157024792,0.4862745098039216,0.21323529411764675,0.16296296296296298,0.2768361581920904,0.2877906976744187,0.75,0.68,0.5185185185185186,0.037483266398929044,0.2967032967032967,0.33082706766917314,0.710084033613446,0.7867867867867868,0.8863346104725415
120,Illinois Chicago,MVC,0.6397515527950306,0.5282608695652178,0.544235924932976,0.5421686746987953,0.39682539682539686,0.5041322314049587,0.5058823529411764,0.5294117647058822,0.3925925925925926,0.36723163841807915,0.427325581395349,0.35000000000000003,0.3466666666666667,0.5308641975308643,0.2878179384203481,0.5357142857142856,0.5488721804511281,0.5504201680672267,0.5615615615615615,0.41794380587484037
121,Illinois St.,MVC,0.4285714285714288,0.6369565217391309,0.600536193029491,0.8373493975903616,0.261904761904762,0.28099173553719015,0.33333333333333326,0.6911764705882351,0.45925925925925926,0.19774011299435035,0.42151162790697677,0.31666666666666665,0.29333333333333333,0.5679012345679013,0.6613119143239625,0.5247252747252746,0.7669172932330826,0.6596638655462188,0.8048048048048049,0.37962962962962965
122,Incarnate Word,Slnd,0.32919254658385055,0.5086956521739132,0.6729222520107236,0.5421686746987953,0.44444444444444453,0.6900826446280991,0.2078431372549019,0.5588235294117645,0.5185185185185186,0.5649717514124293,0.5174418604651163,0.4,0.29333333333333333,0.3703703703703705,0.37215528781793844,0.5082417582417582,0.6842105263157894,0.39075630252100835,0.46846846846846835,0.2037037037037037
123,Indiana,B10,0.5652173913043486,0.673913043478261,0.2654155495978556,0.5421686746987953,0.33333333333333337,0.5661157024793387,0.4274509803921569,0.3970588235294117,0.4370370370370369,0.37853107344632786,0.36918604651162795,0.7333333333333334,0.64,0.5185185185185186,0.5475234270414993,0.6263736263736263,0.4060150375939853,0.4873949579831933,0.37537537537537546,0.801404853128991
124,Indiana St.,MVC,0.8322981366459627,0.5739130434782609,0.6648793565683646,0.7530120481927711,0.5555555555555555,0.34710743801652877,0.5372549019607842,0.7279411764705879,0.3925925925925926,0.3163841807909604,0.6366279069767442,0.35000000000000003,0.3066666666666667,0.6697530864197532,0.041499330655957165,0.3049450549450549,0.6240601503759398,0.6848739495798322,0.882882882882883,0.37388250319284805
125,Iona,MAAC,0.5714285714285712,0.34782608695652173,0.5093833780160857,0.32530120481927716,0.6666666666666666,0.8801652892561983,0.22352941176470575,0.5367647058823533,0.9111111111111112,0.536723163841808,0.5436046511627908,0.3666666666666667,0.28,0.7530864197530867,0.0,0.217032967032967,0.3834586466165413,0.3991596638655466,0.4204204204204205,0.14687100893997443
126,Iowa,B10,0.6645962732919255,0.8043478260869563,0.5174262734584452,0.8855421686746987,0.09523809523809523,0.30165289256198335,0.14901960784313717,0.7352941176470584,0.548148148148148,0.6101694915254239,0.3313953488372094,0.5166666666666667,0.3866666666666667,0.5833333333333335,0.678714859437751,0.49450549450549447,0.8496240601503757,0.48319327731092443,0.6096096096096097,0.7691570881226053
127,Iowa St.,B12,0.6086956521739131,0.8,0.13136729222520138,0.7530120481927711,0.3492063492063492,0.5950413223140497,0.6392156862745098,0.2941176470588234,0.837037037037037,0.3954802259887005,0.3488372093023256,0.65,0.52,0.4876543209876543,0.7429718875502008,0.7719780219780219,0.6842105263157894,0.7016806722689077,0.4864864864864864,0.7806513409961686
128,Jackson St.,SWAC,0.5900621118012417,0.3847826086956523,0.5201072386058985,0.33734939759036164,0.5555555555555555,0.5082644628099174,0.5999999999999999,0.4558823529411766,0.5111111111111111,0.48587570621468923,0.39825581395348847,0.48333333333333334,0.52,0.7067901234567902,0.14993306559571618,0.40659340659340654,0.4436090225563909,0.5882352941176472,0.3903903903903905,0.22349936143039592
129,Jacksonville,ASun,0.5341614906832302,0.415217391304348,0.4209115281501341,0.4819277108433737,0.5396825396825397,0.7190082644628101,0.23529411764705888,0.4632352941176472,0.6074074074074074,0.5084745762711864,0.5116279069767442,0.48333333333333334,0.3466666666666667,0.6234567901234569,0.5113788487282463,0.42857142857142855,0.774436090225564,0.3865546218487399,0.39639639639639634,0.2959770114942529
130,Jacksonville St.,CUSA,0.3726708074534164,0.5804347826086957,0.479892761394102,0.45180722891566294,0.25396825396825384,0.5413223140495868,0.3921568627450982,0.36764705882352944,0.20740740740740748,0.2881355932203391,0.32267441860465124,0.5333333333333333,0.5466666666666666,0.5061728395061729,0.2677376171352075,0.4478021978021977,0.511278195488722,0.6764705882352939,0.4714714714714714,0.4339080459770115
131,James Madison,SB,0.3726708074534164,0.6043478260869566,0.6112600536193029,0.5180722891566267,0.261904761904762,0.5867768595041322,0.32156862745098036,0.47794117647058787,0.37777777777777777,0.5141242937853108,0.4796511627906977,0.5166666666666667,0.56,0.4567901234567901,0.143239625167336,0.6428571428571428,0.5714285714285712,0.7310924369747904,0.7357357357357359,0.3323754789272031
132,Kansas,B12,0.5900621118012417,0.7260869565217394,0.13941018766756041,0.6626506024096388,0.33333333333333337,0.5206611570247933,0.08235294117647063,0.13235294117647056,0.37777777777777777,0.34463276836158196,0.32267441860465124,0.7666666666666666,0.8666666666666667,0.4382716049382717,0.5957161981258366,0.9999999999999999,0.6390977443609023,0.5084033613445378,0.4084084084084083,0.8719667943805876
133,Kansas City,Sum,0.3540372670807459,0.38695652173913087,0.5040214477211795,0.37951807228915646,0.492063492063492,0.6239669421487603,0.3411764705882352,0.5,0.48888888888888893,0.4689265536723164,0.5319767441860466,0.30000000000000004,0.24000000000000002,0.45061728395061734,0.8112449799196787,0.37912087912087905,0.48120300751879697,0.7521008403361349,0.6996996996996998,0.29853128991060024
134,Kansas St.,B12,0.5093167701863353,0.5826086956521743,0.2573726541554957,0.5120481927710845,0.4126984126984127,0.47933884297520646,0.21176470588235308,0.3382352941176472,0.5629629629629631,0.5819209039548023,0.34011627906976755,0.6333333333333333,0.5333333333333333,0.30864197530864207,0.21285140562248997,0.7060439560439559,0.43609022556390986,0.4243697478991595,0.5855855855855856,0.7873563218390804
135,Kennesaw St.,CUSA,0.7142857142857144,0.5304347826086959,0.4396782841823059,0.4337349397590362,0.5714285714285713,0.6074380165289256,0.6509803921568627,0.2867647058823528,0.3407407407407408,0.3389830508474576,0.747093023255814,0.38333333333333336,0.25333333333333335,0.484567901234568,0.39625167336010714,0.3296703296703296,0.29323308270676707,0.596638655462185,0.7447447447447448,0.47509578544061304
136,Kent St.,MAC,0.44720496894409933,0.4956521739130435,0.41018766756032177,0.3975903614457832,0.38095238095238104,0.7396694214876033,0.3058823529411765,0.2941176470588234,0.6222222222222222,0.38983050847457634,0.6482558139534884,0.2833333333333333,0.28,0.6327160493827162,0.6144578313253012,0.5934065934065934,0.2857142857142856,0.69327731092437,0.5105105105105106,0.25638569604086847
137,Kentucky,SEC,0.7515527950310563,0.8956521739130434,0.3217158176943702,0.8373493975903616,0.2142857142857143,0.4504132231404957,0.5372549019607842,0.44117647058823506,0.2592592592592593,0.2542372881355932,0.40988372093023256,0.6833333333333333,0.56,0.7808641975308643,0.0,0.8379120879120877,0.8045112781954886,0.6218487394957983,0.6306306306306309,0.9473180076628352
138,LIU,NEC,0.3726708074534164,0.2673913043478262,0.4745308310991958,0.33734939759036164,0.6031746031746034,0.599173553719008,0.21176470588235308,0.2647058823529411,0.6444444444444444,0.3163841807909604,0.7732558139534884,0.2166666666666667,0.21333333333333337,0.447530864197531,0.1298527443105756,0.2912087912087912,0.2706766917293235,0.5882352941176472,0.38138138138138133,0.034163473818646206
139,LSU,SEC,0.5652173913043486,0.5739130434782609,0.3431635388739944,0.5421686746987953,0.4841269841269843,0.48347107438016523,0.4039215686274509,0.2867647058823528,0.4444444444444444,0.7344632768361581,0.36337209302325585,0.5166666666666667,0.45333333333333337,0.675925925925926,0.18072289156626506,0.5769230769230769,0.2857142857142856,0.5210084033613449,0.6846846846846848,0.8212005108556832
140,La Salle,A10,0.6024844720496896,0.4586956521739134,0.5576407506702412,0.24096385542168708,0.23809523809523803,0.5247933884297521,0.36078431372549,0.6029411764705883,0.45925925925925926,0.4576271186440679,0.38081395348837216,0.4666666666666667,0.3866666666666667,0.4876543209876543,0.463186077643909,0.5192307692307692,0.4586466165413534,0.5630252100840338,0.37537537537537546,0.4492337164750958
141,Lafayette,PL,0.45341614906832284,0.3369565217391306,0.5683646112600536,0.48795180722891596,0.32539682539682546,0.25619834710743794,0.3254901960784313,0.44117647058823506,0.45925925925925926,0.3728813559322035,0.29069767441860467,0.45,0.6533333333333333,0.6296296296296298,0.6238286479250335,0.3076923076923077,0.5488721804511281,0.4285714285714288,0.5885885885885886,0.11302681992337166
142,Lamar,Slnd,0.4099378881987583,0.42173913043478284,0.39410187667560326,0.30722891566265087,0.5158730158730159,0.731404958677686,0.2666666666666666,0.23529411764705888,0.5333333333333332,0.5875706214689267,0.5203488372093021,0.6,0.48000000000000004,0.5061728395061729,0.6251673360107095,0.3296703296703296,0.6691729323308273,0.4579831932773115,0.3633633633633633,0.320242656449553
143,Le Moyne,NEC,0.6024844720496896,0.40434782608695685,0.9195710455764075,0.5662650602409638,0.5634920634920636,0.3223140495867768,0.607843137254902,0.7573529411764706,0.4296296296296298,0.6497175141242937,0.5813953488372092,0.4,0.21333333333333337,0.7222222222222223,0.3895582329317269,0.28021978021978017,0.4586466165413534,0.5042016806722689,0.6186186186186187,0.1446360153256705
144,Lehigh,PL,0.5217391304347831,0.39130434782608714,0.6246648793565686,0.5421686746987953,0.24603174603174593,0.14876033057851223,0.3647058823529412,0.4632352941176472,0.41481481481481497,0.4350282485875707,0.49418604651162795,0.38333333333333336,0.41333333333333333,0.5185185185185186,0.7469879518072289,0.43956043956043955,0.7293233082706765,0.3697478991596639,0.49849849849849837,0.1752873563218391
145,Liberty,CUSA,0.4037267080745339,0.6500000000000001,0.3056300268096517,0.9819277108433733,0.2222222222222222,0.0454545454545453,0.3411764705882352,0.11029411764705888,0.4740740740740741,0.3728813559322035,0.27325581395348847,0.31666666666666665,0.22666666666666668,0.22222222222222227,0.6987951807228916,0.5192307692307692,0.9624060150375939,0.26890756302521046,0.810810810810811,0.39080459770114945
146,Lindenwood,OVC,0.670807453416149,0.24999999999999978,0.5710455764075069,0.17469879518072284,0.4285714285714285,0.5041322314049587,0.5411764705882351,0.4632352941176472,0.6592592592592592,0.5706214689265536,0.5174418604651163,0.2833333333333333,0.41333333333333333,0.46913580246913583,0.16198125836680052,0.2637362637362637,0.0,0.4117647058823528,0.41741741741741745,0.13537675606641125
147,Lipscomb,ASun,0.44099378881987583,0.6543478260869569,0.4209115281501341,0.8313253012048194,0.1507936507936508,0.2603305785123967,0.36078431372549,0.30882352941176494,0.3925925925925926,0.2881355932203391,0.15697674418604662,0.55,0.48000000000000004,0.2808641975308643,0.5555555555555556,0.7362637362637362,0.7518796992481205,0.865546218487395,0.8018018018018018,0.2318007662835249
148,Little Rock,OVC,0.5031055900621126,0.35869565217391286,0.44772117962466496,0.4457831325301207,0.6269841269841269,0.5206611570247933,0.2666666666666666,0.16911764705882382,0.8148148148148149,0.7909604519774012,0.6104651162790697,0.4666666666666667,0.3466666666666667,0.1018518518518518,0.1539491298527443,0.31593406593406587,0.744360902255639,0.49159663865546266,0.28828828828828834,0.1293103448275862
149,Long Beach St.,BW,0.3229813664596275,0.4173913043478261,0.707774798927614,0.4277108433734944,0.7301587301587301,0.44214876033057837,0.5215686274509803,0.6617647058823528,0.48888888888888893,0.768361581920904,0.5319767441860466,0.6833333333333333,0.5333333333333333,0.47222222222222227,0.05488621151271753,0.44505494505494503,0.6466165413533833,0.69327731092437,0.4924924924924925,0.4099616858237548
150,Longwood,BSth,0.6335403726708071,0.5065217391304351,0.5978552278820377,0.5542168674698793,0.4365079365079364,0.5909090909090909,0.9098039215686273,0.8455882352941173,0.7555555555555555,0.46327683615819226,0.6191860465116279,0.18333333333333335,0.14666666666666672,0.5740740740740742,0.4538152610441767,0.48901098901098894,0.46616541353383445,0.5630252100840338,0.39639639639639634,0.2468071519795658
151,Louisiana,SB,0.45962732919254723,0.3282608695652176,0.6353887399463809,0.21686746987951855,0.2777777777777778,0.33471074380165267,0.29803921568627456,0.5073529411764701,0.6370370370370371,0.7966101694915255,0.7819767441860463,0.2166666666666667,0.18666666666666668,0.7407407407407409,0.497991967871486,0.5494505494505494,0.3458646616541352,0.5840336134453787,0.5225225225225225,0.29757343550447
152,Louisiana Monroe,SB,0.5465838509316763,0.2934782608695652,0.7211796246648796,0.17469879518072284,0.3650793650793652,0.4628099173553718,0.34901960784313735,0.6764705882352939,0.41481481481481497,0.6271186440677967,0.23837209302325596,0.6166666666666667,0.6000000000000001,0.2808641975308643,0.7911646586345382,0.4587912087912087,0.43609022556390986,0.5042016806722689,0.39639639639639634,0.26053639846743293
153,Louisiana Tech,CUSA,0.3478260869565224,0.5717391304347827,0.4745308310991958,0.6265060240963858,0.5079365079365078,0.4752066115702479,0.5019607843137255,0.24999999999999956,0.3111111111111111,0.41242937853107353,0.4389534883720931,0.43333333333333335,0.49333333333333335,0.40432098765432106,0.5381526104417671,0.33241758241758235,0.5563909774436091,0.6722689075630255,0.6216216216216217,0.4061302681992337
154,Louisville,ACC,0.6149068322981366,0.7717391304347825,0.2144772117962468,0.6807228915662651,0.31746031746031755,0.5950413223140497,0.48235294117647043,0.3529411764705883,0.6000000000000001,0.32768361581920913,0.2877906976744187,0.6166666666666667,0.6133333333333334,0.2839506172839507,0.0013386880856760376,0.8736263736263735,0.47368421052631593,0.6470588235294121,0.8228228228228229,0.7078544061302683
155,Loyola Chicago,A10,0.5031055900621126,0.5391304347826089,0.3967828418230561,0.632530120481928,0.404761904761905,0.4999999999999999,0.37254901960784315,0.3382352941176472,0.548148148148148,0.34463276836158196,0.4738372093023257,0.45,0.41333333333333333,0.5617283950617284,0.6091030789825971,0.6813186813186812,0.6015037593984967,0.3109243697478994,0.6396396396396398,0.39655172413793105
156,Loyola MD,PL,0.47826086956521774,0.38695652173913087,0.6782841823056298,0.4819277108433737,0.4126984126984127,0.44628099173553715,0.27843137254901973,0.617647058823529,0.4740740740740741,0.36723163841807915,0.38662790697674426,0.38333333333333336,0.48000000000000004,0.30864197530864207,0.5930388219544845,0.34340659340659335,0.46616541353383445,0.41596638655462215,0.5675675675675675,0.1162196679438059
157,Loyola Marymount,WCC,0.5155279503105588,0.46739130434782594,0.43163538873994645,0.49397590361445776,0.2142857142857143,0.20661157024793386,0.2666666666666666,0.30882352941176494,0.3851851851851851,0.5310734463276836,0.3488372093023256,0.75,0.6933333333333334,0.4629629629629631,0.4939759036144578,0.7032967032967032,0.48120300751879697,0.554621848739496,0.5915915915915917,0.460727969348659
